id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,popularity,vote_average,vote_count
1135665,Hellcat's Revenge II: Dead Man's Hand,2021-03-09,"Tough and sexy ""Hellcat"" club member Kat (Lisa Neeld) gets framed for a crime she didn't commit and sent to a gruesome women's prison ruled by a maniacal warden (Patricia Culliton). She must fight her way out in order to get her revenge against ruthless and sadistic biker gang leader Rosie (Donna Hamblin).....and get help from her former lover ""Snake"" (Len Kabasinski) to make that revenge happen.",,82,"Action, Thriller",,0.0,0,50,0.0143,0.0,0
1103145,La neuvième cigarette,2021-03-09,,,0,,,0.0,0,0,0.3901,0.0,0
1234582,破晓徂徕山,2021-03-09,,,0,,,0.0,0,0,0.0,0.0,0
882962,The Invented,2021-10-23,"Lucas participates in an acting workshop in which everybody has to pretend to be someone else. Each day, a participant disappears without leaving a trace of its existence and Lucas seems to be the only one noticing it. Would they have a different assignment? Could he also mysteriously disappear?",,91,"Drama, Fantasy",,10.0,0,0,3.895,10.0,1
918659,Paroniria,2021-09-30,"Keyla is a beautiful young woman trying to get over a disturbing episode from her past. Unfortunately, her step dad's visits and the usual male harassment she suffers generate something dark within her. By the time her psychologist covers her secret, it is too late.",,96,Thriller,,0.0,0,0,3.8944,0.0,0
1512737,The Unchosen One,2021-09-03,"Part of the Almost Famous series. It was the late 1990s, and 3,000 young actors around the world were scouted for the role of a lifetime. On the ride home from school, Devon Michael’s mom told him he’d be auditioning for The Phantom Menace, one of the most anticipated movies ever. From 3,000, the producers narrowed it down to three, and soon Michael was at Skywalker Ranch doing a test screen with George Lucas and Natalie Portman.",,16,Documentary,US,0.0,0,0,3.9496,0.0,0
878032,Future Shock,2021-09-22,An android is accused of a murder that he has not committed ... A couple lock themselves in a basement to protect themselves from the apocalypse... Impacts of a future seen from today.,"android, drama, comedy, scifi, robot, zombie",0,"Science Fiction, Horror, Drama, Comedy",", , ",4.7,0,500,4.0024,4.7,3
402354,Vivaha Bhojanambu,2021-08-27,A stingy miser gets the shock of his life when a nation-wide lock-down thwarts his attempts for a cost-effective marriage.,,121,Comedy,,5.0,0,0,4.1496,5.0,1
586068,Malibu,2021-09-19,Ernesto has found a peculiar way to meet people and earn a living: provoking car accidents.,,0,"Drama, Action",,5.8,0,0,3.8891,5.8,4
1120080,Torture,2021-10-20,"During a series of flashbacks, we discover that only one person has manipulated lots of people and they all end up at the same place. Follow his instructions. Kill or die. Can anyone fight through this? Can they escape the evil tormentor?",,96,Horror,,0.0,0,0,3.8456,0.0,0
660120,The Worst Person in the World,2021-10-13,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",,128,"Drama, Romance, Comedy","NO, FR, SE, DK, SE, FR",7.443,12687507,5000000,3.9164,7.443,1583
848587,In the Jam Jar,2021-10-08,"n the Jam Jar is an invitation to the intimacy of 81-year-old Joan’s final days, whose musings silently echo with Dan’s, her 50-year-old son. This fiction short-movie is a dive into death and grief, a tribute to maternal love comprised of nail clippings, aquarelle, strawberry jam and a ghost radar.",Joan's musings on death silently echo with her son Dan's in this tribute to maternal love.,13,Drama,CA,7.0,0,0,3.9008,7.0,1
798155,Like Dogs,2021-10-01,A behavioral experiment treating humans like animals goes awry when a University Student manipulates the research with deadly results.,Every dog has its day.,94,"Horror, Thriller",", , ",4.6,0,0,4.0503,4.6,26
876572,Blame,2021-09-21,"While on vacation in rural Wisconsin, five friends seek refuge in a lone building after their vehicle crashes in a vicious snowstorm. With no cell service, the group splits up to find help but when they reunite, one of them is found dead.",Who can you blame if you're the only one left?,86,"Thriller, Drama",,5.5,0,0,4.072,5.5,10
868642,Kya Meri Sonam Gupta Bewafa Hai?,2021-09-10,"Sintoo, a dejected lover, pens down his feelings on a currency note which goes viral and triggers a chain of hilarious events. Will he overcome the heartbreak and find closure?",,136,"Comedy, Drama",IN,6.0,0,0,4.1205,6.0,3
1120577,Orlando,2021-08-31,,,0,Drama,,0.0,0,0,4.0713,0.0,0
891013,Jane,2021-10-01,"Mr. Gordon, an invalid with dementia, struggles to make sense of the woman who routinely intrudes in on his daily life, a live-in caregiver named Jane.",,13,"Drama, Horror",,0.0,0,0,3.958,0.0,0
873693,Verdi's Requiem: The Met Remembers 9/11,2021-09-11,"Honor the 20th anniversary of the September 11 attacks with this special performance hosted by Misty Copeland and led by Met Music Director Yannick Nézet-Séguin featuring soloists Ailyn Pérez, Michelle DeYoung, Matthew Polenzani and Eric Owens.",,101,Music,,0.0,0,0,3.9972,0.0,0
659947,Wildfire,2021-09-03,"The story of two sisters who grew up on the fractious Irish border. When one of them, who has been missing, finally returns home, the intense bond with her sister is re-ignited. Together they unearth their mother's past but uncovered secrets and resentments which have been buried deep, threaten to overwhelm them.",,85,Drama,"US, GB, IE, GB, GB, IE, GB, GB",6.0,0,0,4.0092,6.0,13
858333,Udanpirappe,2021-10-13,A woman hopes for the reunion of two families caught in the ideological battle between her righteous but hot-headed brother and her law-abiding husband.,,137,"Family, Drama",IN,5.0,0,0,4.0169,5.0,1
727333,Come from Away,2021-09-09,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.","When the world stood still, they came together.",107,"Comedy, Drama","US, CA, ",7.5,0,0,3.8882,7.5,48
482321,Ron's Gone Wrong,2021-10-14,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",Best Friend Forever* (*battery life may vary),107,"Animation, Science Fiction, Family, Comedy","GB, US, GB",7.9,60692022,0,4.1729,7.9,1934
803391,Bhramam,2021-10-07,"A pianist pretends to be blind for inspiration, witnesses a murder. He suddenly finds himself in a blind spot with the victim's wife, the murderer. During this ordeal, he loses his eyesight for real. Will his girlfriend believe him?",,152,"Thriller, Comedy",,5.0,0,0,4.1659,5.0,8
823147,To Leslie,2022-10-07,"A West Texas single mother wins the lottery and squanders it just as fast, leaving behind a world of heartbreak. Years later, with her charm running out and nowhere to go, she fights to rebuild her life and find redemption.",,119,Drama,"US, US, US, ",7.039,27322,0,1.4471,7.039,217
772071,Cuando sea joven,2022-09-14,"70-year-old Malena gets a second chance at life when she magically turns into her 22-year-old self. Now, posing as ""Maria"" to hide her true identity, she becomes the lead singer of her grandson's band and tries to recover her dream of singing, which she had to give up at some point.",,115,"Comedy, Fantasy","MX, US",8.427,587339,0,0.8737,8.427,281
916192,"The Tunnel to Summer, the Exit of Goodbyes",2022-09-09,"Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.",A mysterious tunnel can grant your fondest wish... but at a price.,83,"Animation, Drama, Romance, Fantasy, Science Fiction","JP, JP, JP, JP, JP, JP",7.7,872000,0,7.9012,7.7,236
843380,Dead for a Dollar,2022-09-30,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",Vengeance for the right price.,106,"Western, Thriller, Action","CA, US, US, , US, ",5.82,81403,0,4.0947,5.82,272
916605,The Infernal Machine,2022-09-23,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",What he created will destroy him.,107,"Thriller, Mystery","AU, ",6.22,0,0,5.2856,6.22,270
816952,My Best Friend's Exorcism,2022-09-29,"The year is 1988. Abby and Gretchen have been best friends since fourth grade. After an evening of skinny-dipping goes disastrously wrong, Gretchen begins to act…different, which leads Abby to suspect her best friend may be possessed by a demon. With help from some unlikely allies, Abby embarks on a quest to save Gretchen. But is their friendship powerful enough to beat the devil?",True friendship is worth going to hell and back.,96,"Horror, Comedy",", US, US",5.807,0,0,0.8647,5.807,233
707103,Emily,2022-10-14,"The imagined life of one of the world’s most famous authors, Emily Brontë, as she finds her voice and writes the literary classic Wuthering Heights. Explore the relationships that inspired her – her raw, passionate sisterhood with Charlotte and Anne; her first aching, forbidden love for Weightman and her care for her maverick brother whom she idolises.",The imagination behind Wuthering Heights.,130,"History, Drama, Romance","GB, AU, GB, GB",6.924,1859871,0,2.1477,6.924,231
991814,Re/Member,2022-10-14,Six high schoolers stuck in a murderous time loop must find the scattered remains of an unknown victim to break the curse and finally see another day.,Find the body.,103,"Horror, Thriller","JP, JP",6.774,0,0,2.7581,6.774,230
635891,Clerks III,2022-09-04,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",They're too old for this shift.,100,"Comedy, Drama","US, US, US, US",6.004,4717597,7000000,1.6512,6.004,278
943221,Evil Eye,2022-09-22,"Nala, a thirteen-year-old girl from the city, travels with her family to her grandmother's home in the countryside, to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...",,100,Horror,", MX, MX",6.733,0,1704500,1.9323,6.733,243
843543,Meet Cute,2022-09-21,"A wildly inventive deconstruction of the romantic comedy built around the question: What would you do if you could travel to your loved ones’ past, heal their traumas, fix their problems, and change them into the perfect partner?",Who says there's only one chance to make a first impression?,90,"Comedy, Romance, Science Fiction, Fantasy","US, US, US, CA, US, US, , , , US, US, US, US",5.839,0,0,1.7526,5.839,289
911129,No Limit,2022-09-09,Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.,,119,"Drama, Romance",FR,6.1,0,10503445,1.7934,6.1,281
829410,Sick,2022-09-11,"While quarantining at her family's lake house during the pandemic, Parker and her best friend are threatened by an unexpected visitor.",You're not safe inside.,83,"Horror, Mystery","US, US, US",6.161,0,83,4.371,6.161,301
